steam_temp_C,steam_pressure_kgcm2,vibration_mms,bearing_temp_C,rpm,oil_pressure_kgcm2,load_percent,failure
544.64,167.28,2.99,60.82,3019.9,2.04,88.5,0
526.26,167.15,2.41,71.93,3027.3,2.17,71.1,0
529.55,168.13,2.13,58.33,2985.8,2.4,90.0,0
565.3,145.77,8.37,87.37,2931.7,2.05,49.6,1
544.24,163.27,2.15,58.33,3010.1,1.51,73.3,0
535.07,173.22,2.55,65.47,2984.8,2.09,75.7,0
530.2,168.57,2.08,63.48,2992.7,2.28,96.0,0
578.17,160.84,9.3,98.6,2895.8,1.48,70.5,1
528.15,173.79,2.64,71.87,2984.9,2.47,96.7,0
536.0,168.05,0.52,59.67,3018.3,2.08,89.0,0
541.93,174.73,2.62,61.39,3006.6,2.3,91.7,0
561.08,147.39,8.63,86.16,2973.4,1.23,86.9,1
530.45,173.51,1.91,59.64,2993.7,2.64,85.5,0
558.55,170.71,4.63,83.36,2987.7,2.04,85.1,0
539.53,173.59,1.56,55.77,3012.3,1.98,68.4,0
560.18,169.89,6.09,81.38,2948.6,1.5,58.3,0
530.73,167.4,3.59,72.02,3025.0,2.28,78.4,0
555.58,170.35,3.41,51.65,3023.3,2.05,82.6,0
543.53,168.64,1.41,68.66,3019.5,2.55,76.8,0
546.91,163.38,3.02,60.08,3000.1,2.18,68.8,0
533.5,171.52,2.58,67.61,3012.0,1.72,80.3,0
555.79,168.06,4.28,79.79,2967.1,1.73,62.2,0
557.13,177.0,2.68,69.03,3011.2,1.76,84.9,0
554.77,163.49,1.91,79.05,3010.1,1.67,95.2,0
531.82,183.31,1.91,55.9,3008.4,2.52,93.1,0
543.93,177.45,1.88,62.91,3003.7,2.11,95.5,0
548.54,173.97,0.93,66.05,3000.8,2.24,84.1,0
580.51,160.32,8.52,85.86,2978.6,1.58,59.2,1
550.13,169.19,5.3,77.09,2987.0,2.21,93.7,0
559.84,153.7,10.93,92.77,3009.7,1.47,64.5,1
539.41,180.43,1.87,66.64,2980.5,1.91,86.7,0
557.78,152.83,9.39,95.33,2974.5,1.44,55.5,1
550.5,165.63,3.05,75.56,2993.6,2.66,93.3,0
536.88,163.46,3.7,65.86,2986.6,2.57,78.9,0
554.63,165.07,6.28,88.64,2971.0,1.68,54.8,1
556.16,170.48,5.88,73.62,2963.0,1.47,48.5,0
538.59,175.91,2.67,68.68,3017.9,2.17,85.0,0
533.27,168.41,3.83,63.05,2998.3,2.28,96.7,0
541.14,167.81,1.93,62.92,2969.9,2.34,83.8,0
554.48,167.77,5.31,69.12,2993.9,2.0,79.3,0
548.6,182.34,2.69,62.82,3022.7,2.16,79.0,0
536.86,168.29,1.81,69.36,3005.7,2.06,91.1,0
554.26,165.83,6.8,75.66,2991.0,2.23,60.8,1
547.75,172.29,3.94,63.92,3000.6,2.36,93.6,0
542.62,174.21,0.48,64.99,2994.1,2.28,83.1,0
569.1,170.61,5.83,75.26,2969.4,1.7,86.6,0
530.17,181.96,1.26,62.07,3009.2,2.0,82.3,0
566.13,164.84,7.47,80.47,2993.0,1.97,75.0,1
532.15,177.02,2.37,60.51,2993.6,2.14,88.8,0
577.92,161.79,7.45,82.32,2963.2,1.3,81.4,1
540.72,168.16,4.8,71.89,2980.3,2.2,63.9,0
557.46,158.24,3.95,73.97,3015.4,1.85,77.3,0
558.53,164.01,6.89,76.28,2975.8,1.1,77.8,1
540.03,162.92,2.86,61.73,2988.8,2.23,87.6,0
546.97,170.66,2.14,68.8,2996.5,2.34,75.1,0
538.1,168.19,2.45,55.48,2999.6,2.5,82.7,0
539.74,171.68,2.12,69.19,2982.5,2.45,100.0,0
561.15,155.57,5.32,86.22,2994.1,2.31,77.3,0
535.11,165.26,3.92,63.53,2986.3,2.04,71.7,0
546.15,159.73,3.04,58.54,2993.9,2.3,100.0,0
540.93,177.04,1.44,64.61,2995.8,2.12,85.3,0
549.77,173.64,1.2,71.31,3006.7,1.89,85.6,0
548.28,163.77,1.23,70.01,2984.4,1.97,79.9,0
543.56,173.31,3.03,63.64,3003.8,2.07,100.0,0
549.15,166.24,3.03,71.07,3027.8,2.23,80.1,0
544.4,161.58,2.43,62.21,3003.8,2.12,82.2,0
543.67,169.42,2.12,60.09,2988.8,2.02,88.5,0
549.97,174.87,2.29,79.99,3018.6,2.01,92.5,0
558.76,168.21,5.4,79.9,2951.1,1.6,73.1,0
534.04,170.11,2.97,65.06,3000.4,2.28,66.7,0
541.03,168.2,1.12,65.58,2996.9,2.59,100.0,0
577.24,158.53,8.88,81.76,2983.0,1.53,66.4,1
545.03,160.51,5.09,63.96,3004.0,1.68,54.0,0
549.29,173.55,2.94,63.89,2999.4,2.15,69.1,0
573.6,151.47,8.35,90.3,2979.6,1.93,56.8,1
552.69,158.0,8.62,90.46,2966.7,1.16,77.2,1
542.96,174.15,1.74,61.11,2989.6,2.59,90.1,0
556.6,167.07,3.31,86.89,2994.9,2.11,57.0,0
568.55,155.38,5.13,75.1,2971.9,1.63,77.1,0
539.18,178.4,2.18,53.94,3018.2,2.31,85.9,0
544.54,160.81,2.59,66.49,3016.2,2.56,94.1,0
533.17,173.43,2.81,64.87,3010.5,2.22,90.5,0
548.29,175.03,1.4,71.83,2995.4,2.04,95.8,0
523.69,169.69,3.22,64.01,2979.5,2.02,73.2,0
535.1,171.53,2.23,67.47,2979.2,2.46,83.2,0
546.65,172.71,2.74,61.67,3012.8,2.06,82.1,0
533.11,179.82,3.39,75.37,2994.4,2.22,90.3,0
553.61,161.61,5.73,77.78,2977.6,1.66,83.3,0
536.6,165.64,2.21,67.11,2991.3,2.11,78.5,0
556.64,168.15,8.24,88.97,2976.0,2.18,100.0,1
541.45,163.44,1.55,66.8,2974.5,2.32,63.7,0
554.48,178.64,1.49,55.68,2990.4,2.38,97.0,0
545.32,172.59,2.52,61.19,2992.8,2.36,70.0,0
583.82,154.27,8.07,86.49,2970.1,1.45,85.3,1
529.9,170.02,2.0,61.71,3020.6,2.04,88.0,0
543.44,172.16,1.71,60.49,3007.7,2.2,82.8,0
545.26,169.12,2.75,62.34,3011.4,1.98,79.3,0
540.8,176.08,2.22,62.32,3030.0,2.5,77.4,0
541.11,170.11,3.21,67.26,3003.6,2.48,96.3,0
544.3,162.21,2.11,69.1,3003.8,2.37,100.0,0
530.58,169.67,3.5,65.11,3014.1,2.29,78.3,0
577.48,157.54,9.05,85.46,2923.7,1.51,69.4,1
561.39,159.76,9.62,93.29,2954.8,1.15,51.4,1
559.44,160.09,10.35,85.78,3012.7,1.56,76.3,1
547.68,164.24,2.19,62.36,3008.8,2.23,92.6,0
534.01,165.67,4.07,62.54,3011.3,2.28,92.2,0
555.29,166.35,2.97,64.81,2964.8,2.29,86.2,0
541.53,177.96,2.93,58.45,2990.1,2.2,95.3,0
527.84,168.61,3.88,63.66,3008.4,2.17,100.0,0
540.34,170.16,3.02,59.48,3013.3,2.37,82.0,0
558.45,163.29,6.43,78.77,2942.4,1.89,70.1,0
550.87,164.53,2.15,59.11,2979.9,2.07,88.7,0
564.15,152.28,6.04,74.69,3018.1,1.93,73.6,0
546.58,157.59,5.71,76.37,2980.5,1.87,67.9,0
555.48,168.48,2.37,64.73,2968.8,2.05,71.4,0
537.69,167.99,2.34,64.46,2992.2,2.16,76.5,0
552.19,168.36,2.14,57.93,3010.1,2.26,79.0,0
569.9,173.25,6.0,90.66,2947.9,1.58,90.0,1
539.04,170.49,3.21,72.35,2997.3,2.24,82.0,0
565.81,163.8,8.19,85.73,2956.9,2.01,71.4,1
571.25,157.05,5.42,76.31,2958.4,1.98,95.7,0
549.52,166.55,2.66,59.79,3003.3,1.85,95.6,0
534.84,166.33,2.94,66.96,2996.9,2.33,84.0,0
546.35,169.04,2.41,65.69,3017.1,2.13,96.4,0
542.04,169.79,3.09,64.07,2993.2,2.42,79.7,0
539.74,170.24,2.04,65.85,3029.7,2.4,84.2,0
538.69,169.14,2.31,70.82,2996.1,1.95,69.3,0
573.85,150.37,7.29,80.3,2972.1,1.74,73.5,1
531.31,169.63,1.79,63.84,2974.7,2.09,89.5,0
556.54,161.06,6.83,71.7,2988.7,1.8,80.4,1
528.89,168.28,3.46,59.33,3016.1,2.39,83.5,0
533.41,177.17,2.74,61.37,3002.0,2.19,65.9,0
526.17,169.28,3.76,68.34,2989.5,2.01,79.7,0
540.96,169.79,2.47,62.45,3000.4,2.03,73.1,0
530.03,172.42,2.01,69.01,3002.4,2.28,85.6,0
581.62,159.94,7.32,89.88,2950.3,1.59,63.8,1
534.59,168.2,1.72,64.39,3018.7,2.33,66.3,0
570.91,157.79,6.66,83.17,2976.1,1.01,77.7,1
535.61,173.89,3.38,69.32,2981.9,2.27,93.5,0
538.77,169.37,2.17,52.65,3008.6,2.0,86.1,0
547.09,158.39,5.29,75.22,2952.1,2.14,66.6,0
577.2,160.47,9.92,88.8,2949.9,1.44,73.3,1
570.31,162.67,9.03,92.27,2961.7,1.86,59.0,1
538.76,170.46,1.66,65.33,2984.7,2.02,81.0,0
543.56,169.97,3.67,61.27,2989.1,2.15,84.8,0
544.09,170.41,2.06,69.63,2966.7,2.19,67.4,0
556.53,150.46,10.49,78.83,3004.6,1.57,64.0,1
527.59,176.52,2.9,59.19,3004.6,2.36,85.9,0
550.9,171.11,2.76,64.29,3012.7,2.25,92.9,0
540.84,168.46,2.26,66.6,3015.2,2.3,77.9,0
527.21,167.16,2.52,60.6,2987.7,2.29,100.0,0
539.79,166.13,3.21,62.78,3010.6,2.28,97.9,0
541.27,166.77,2.55,58.94,3013.5,2.18,88.6,0
533.81,167.66,2.35,76.25,3004.4,2.07,95.9,0
541.51,161.94,4.11,68.03,2999.3,2.17,73.9,0
526.41,167.38,1.73,61.14,3012.8,2.13,68.8,0
540.26,171.46,2.46,70.01,2993.2,2.15,83.5,0
559.8,148.03,6.89,91.02,2985.0,1.5,86.1,1
539.77,164.24,2.22,64.78,3003.2,2.13,97.5,0
536.83,172.02,1.94,59.73,2991.8,2.45,71.1,0
534.87,168.01,2.58,56.59,3002.7,2.14,65.9,0
542.52,170.76,2.85,63.73,2992.8,2.04,70.9,0
550.14,152.55,8.02,84.66,2958.2,2.28,53.0,1
541.16,174.81,2.52,69.08,2985.8,1.93,100.0,0
555.31,173.36,1.57,68.45,3016.3,2.25,84.9,0
545.5,165.36,2.19,59.65,2998.4,2.17,92.6,0
545.93,168.65,3.43,65.39,3016.5,2.56,82.6,0
559.51,156.04,6.83,84.95,2972.2,1.39,76.5,1
542.4,174.74,3.71,66.72,3005.1,2.55,97.0,0
541.65,172.69,1.96,61.43,3021.4,2.57,75.7,0
534.65,171.77,1.77,67.86,3009.0,2.32,88.4,0
564.72,166.86,5.71,76.77,2997.5,2.14,70.0,0
578.74,154.58,9.44,98.14,2916.8,1.18,58.3,1
532.51,178.49,2.63,61.39,3016.6,2.3,67.3,0
535.79,173.66,2.53,67.61,3023.9,2.15,82.7,0
547.36,174.19,2.27,64.01,3010.9,2.16,65.7,0
543.9,169.6,1.62,58.62,3000.1,2.42,92.9,0
570.26,164.27,10.85,94.8,2946.1,1.87,85.3,1
542.03,168.15,3.78,57.44,2983.3,2.09,89.2,0
572.25,171.34,5.61,70.21,2920.3,1.85,82.6,0
551.18,165.05,3.64,77.97,3026.9,1.4,78.0,0
551.24,162.22,2.9,61.97,2975.8,2.31,90.6,0
555.4,175.82,4.65,83.39,2986.2,2.09,70.2,0
542.76,168.97,2.67,64.91,3023.9,2.25,85.0,0
538.09,167.34,2.85,56.42,2974.2,2.17,75.7,0
535.25,161.2,3.71,67.85,3011.9,2.39,83.4,0
540.68,169.16,2.59,61.63,3024.4,2.53,83.8,0
544.41,172.98,2.14,62.09,3011.7,2.09,84.8,0
551.03,167.36,3.24,64.87,2990.3,2.08,83.2,0
543.83,174.86,1.69,64.0,2996.3,2.29,91.3,0
535.59,175.84,3.7,66.77,2980.6,2.22,71.3,0
526.93,174.92,2.38,70.24,3014.4,2.48,87.8,0
532.88,178.07,3.46,61.57,2989.4,2.02,83.5,0
533.53,172.76,3.8,68.97,2971.8,1.57,85.5,0
564.07,158.55,10.36,90.62,2933.9,1.23,52.7,1
539.35,168.38,2.98,57.87,3000.2,2.27,66.0,0
531.41,161.33,1.89,61.03,3018.0,1.98,81.4,0
533.08,174.66,2.65,62.16,2989.5,2.32,87.1,0
530.28,171.57,2.47,65.82,2991.5,2.23,70.6,0
535.2,162.87,1.35,66.88,3021.8,2.12,79.4,0
545.58,162.5,2.71,65.97,2994.6,2.49,84.9,0
532.65,175.48,3.01,57.5,3008.1,2.1,69.5,0
541.04,167.69,0.81,66.47,3041.9,2.23,87.0,0
533.16,169.76,1.39,62.02,2999.3,1.89,90.1,0
532.29,167.85,0.92,59.32,3002.0,2.33,88.5,0
548.04,167.01,5.62,75.1,2962.2,1.73,76.6,0
581.88,155.31,10.24,94.35,2983.8,1.74,68.1,1
546.1,177.81,2.92,66.38,2993.3,2.07,94.7,0
547.61,166.48,1.96,59.83,3008.2,2.18,100.0,0
542.06,169.42,4.79,66.89,3002.2,2.29,80.6,0
547.44,167.79,3.05,72.86,2990.5,2.25,81.2,0
578.45,146.05,8.67,89.76,2944.4,0.81,90.5,1
540.44,151.65,7.74,90.9,2936.9,1.34,55.0,1
577.49,152.53,8.07,95.35,2966.6,1.19,75.7,1
538.03,172.67,2.49,55.19,3008.0,2.22,76.0,0
542.28,175.01,3.8,59.22,2992.6,2.49,100.0,0
537.9,168.13,3.4,69.24,3002.6,2.21,85.5,0
572.65,152.31,9.78,92.53,2942.2,1.57,58.5,1
552.03,170.02,2.52,66.15,3027.5,2.35,93.0,0
539.95,170.36,3.25,68.23,2988.7,1.76,83.2,0
551.56,150.11,7.96,89.47,2974.0,1.72,72.5,1
539.33,170.29,2.31,62.46,3000.0,2.09,96.4,0
541.38,154.02,6.29,92.24,2996.8,1.71,73.0,1
537.13,170.76,2.51,64.94,2989.9,1.95,81.6,0
536.86,168.23,1.17,67.25,2986.8,2.04,98.6,0
546.27,164.69,2.28,64.09,2991.4,2.13,80.1,0
532.14,173.86,3.04,67.38,2957.4,2.16,91.3,0
582.05,159.28,8.57,85.94,2967.8,1.47,59.6,1
530.74,169.09,1.65,67.15,2994.6,2.17,80.9,0
543.59,172.74,2.27,68.11,2997.2,2.36,74.3,0
555.11,159.6,3.04,67.76,3018.1,1.99,92.5,0
531.3,172.88,1.94,67.69,3000.7,2.05,71.6,0
541.84,169.56,2.65,70.33,2982.5,2.26,69.7,0
539.39,172.61,3.0,65.59,2994.1,2.42,67.8,0
550.41,171.25,1.56,58.26,3003.0,2.29,85.4,0
546.83,169.8,1.65,66.1,2980.4,2.24,75.8,0
524.26,174.55,1.97,61.92,3002.5,2.12,89.2,0
551.42,162.44,2.32,61.95,2998.4,2.48,86.6,0
546.94,169.83,2.78,71.07,3003.5,2.3,81.3,0
536.93,171.03,1.9,70.32,3000.6,2.48,99.1,0
529.75,169.46,2.53,67.6,2996.0,2.3,84.1,0
585.05,159.36,10.46,93.71,2998.2,1.52,68.0,1
533.91,172.81,1.89,66.52,2988.7,2.2,80.1,0
562.36,159.88,5.1,85.99,2989.1,1.77,81.8,0
535.78,169.51,2.21,73.76,3000.9,2.0,99.8,0
539.98,142.63,6.41,83.27,2989.0,1.53,75.8,0
537.77,175.71,2.23,65.34,3004.5,2.13,74.8,0
569.8,165.9,8.31,90.24,2952.5,1.79,74.9,1
583.32,155.73,10.15,91.83,2967.8,1.09,61.2,1
528.09,169.9,1.89,66.73,2997.6,2.08,68.0,0
550.27,159.97,4.88,80.13,2979.2,1.56,79.4,0
543.54,169.09,3.92,61.65,2984.4,2.26,83.2,0
562.89,158.34,5.75,71.13,3004.4,2.11,86.0,0
548.66,160.56,5.75,70.64,3009.5,1.3,72.0,0
543.21,171.55,6.56,80.26,3028.1,1.89,84.7,1
536.87,168.77,0.98,67.47,2978.3,2.22,94.0,0
536.25,166.06,3.09,72.32,3013.4,2.04,91.7,0
528.78,168.05,3.39,65.65,2976.7,1.98,97.5,0
543.9,161.49,1.83,75.24,2982.9,2.45,84.7,0
527.22,169.07,3.55,68.75,2997.8,2.17,73.4,0
537.86,160.64,3.39,65.74,2989.5,2.27,79.8,0
530.64,170.73,1.96,70.06,2997.6,1.9,82.8,0
543.67,165.33,2.98,60.96,2993.9,1.96,75.6,0
540.98,170.27,3.26,70.45,3010.4,2.27,74.5,0
531.45,170.97,2.4,55.64,3004.9,2.06,95.5,0
537.38,167.33,3.45,65.26,3000.2,2.04,91.8,0
531.96,172.85,2.99,63.63,2985.2,2.51,92.7,0
531.17,169.24,2.71,65.49,3014.3,2.32,76.3,0
572.91,153.31,9.41,94.62,2965.9,1.45,80.0,1
560.91,162.66,5.68,78.85,2963.7,1.85,86.1,0
550.45,170.96,5.11,66.63,2981.8,1.76,88.8,0
534.5,167.42,1.98,64.95,2999.9,2.09,82.9,0
524.99,171.16,1.65,69.97,3017.9,2.0,82.0,0
539.37,174.93,1.59,59.82,3027.1,2.26,80.3,0
571.53,164.13,9.14,96.92,2955.5,1.45,77.1,1
553.16,174.78,3.56,64.97,2991.9,1.99,74.0,0
546.46,170.52,2.81,68.22,3023.6,2.21,73.5,0
566.16,150.44,9.74,109.07,2948.2,1.74,63.6,1
544.36,162.42,6.18,74.74,2996.9,2.1,72.7,0
550.09,182.2,3.85,59.02,2993.9,2.2,84.1,0
540.56,178.43,3.02,72.74,2991.2,2.27,76.2,0
541.53,174.69,1.79,62.52,3008.0,1.79,99.2,0
566.37,152.28,6.69,89.85,2914.7,1.86,67.3,1
530.61,177.87,4.19,67.13,2998.5,2.16,67.9,0
549.77,161.84,4.26,78.17,2985.2,2.11,72.5,0
539.57,172.14,2.46,68.06,3020.9,2.23,92.8,0
551.64,170.11,2.4,66.86,3013.3,2.23,86.0,0
542.04,171.47,2.37,63.74,3026.4,2.3,79.3,0
537.78,172.2,2.75,63.91,3011.2,1.95,67.7,0
530.55,176.93,2.46,63.18,2978.3,2.17,67.6,0
537.04,170.11,2.69,68.24,3003.4,1.98,80.9,0
564.72,156.73,6.75,81.79,2942.5,1.43,69.3,1
529.49,176.74,3.44,73.85,3002.6,2.04,100.0,0
548.63,159.98,4.67,69.38,2996.0,1.77,74.7,0
547.74,170.24,2.99,64.96,3017.0,2.18,89.0,0
543.36,165.82,2.02,61.33,2991.5,2.46,92.3,0
560.37,152.56,6.94,97.52,2921.4,1.48,55.9,1
537.08,171.81,2.54,60.23,2966.1,2.05,72.3,0
530.33,166.68,1.38,56.4,2989.5,2.38,79.4,0
575.08,155.59,6.76,87.98,3004.9,1.99,74.4,1
538.9,165.44,2.42,61.99,3020.1,2.19,71.2,0
542.4,168.58,1.65,63.81,2984.7,1.98,97.1,0
551.79,158.7,7.64,83.59,2967.9,1.94,73.0,1
542.75,164.61,3.18,68.42,3006.5,1.98,78.5,0
569.57,168.84,7.65,93.44,2929.9,1.63,54.2,1
536.04,170.71,2.71,73.95,2986.9,2.09,87.8,0
537.95,165.24,2.43,64.83,3015.4,1.79,71.5,0
559.24,172.99,3.26,64.6,3011.4,1.85,95.4,0
546.92,160.33,6.13,79.86,2980.5,1.51,77.6,0
536.11,175.3,3.23,68.65,3022.6,2.2,86.8,0
524.06,167.36,1.88,71.52,3019.2,2.49,84.7,0
542.78,172.81,1.77,56.96,3010.8,2.26,85.6,0
544.08,159.45,6.24,84.11,2982.4,1.85,76.4,0
561.11,165.64,6.49,77.17,2940.6,1.49,59.5,0
563.13,176.64,2.44,62.34,3014.2,2.12,87.7,0
532.66,170.29,2.07,65.92,2983.8,1.91,72.2,0
539.41,173.15,2.43,65.53,3010.5,2.01,88.7,0
563.29,159.61,9.86,93.6,2926.7,1.32,65.7,1
545.51,172.63,2.25,63.44,3016.6,2.19,80.3,0
545.65,162.67,3.93,75.0,2967.1,1.94,95.2,0
542.08,167.0,2.74,66.17,2993.7,2.15,70.5,0
542.84,171.64,2.76,69.97,2988.6,2.46,69.0,0
571.02,165.71,5.2,95.67,3021.6,1.6,58.7,1
535.46,160.67,3.41,64.9,2989.1,2.26,86.5,0
541.35,178.02,2.33,73.59,2997.7,2.43,83.6,0
573.38,168.32,4.98,68.94,2986.6,1.7,82.9,0
545.27,172.74,3.31,53.66,3005.0,2.37,100.0,0
533.18,160.6,3.46,66.03,2993.2,2.26,96.9,0
523.75,170.67,2.09,59.95,3016.6,2.17,96.5,0
545.36,167.57,2.41,67.87,3001.3,2.26,98.1,0
553.36,155.96,7.83,83.51,3002.5,2.03,72.9,1
544.11,171.32,2.53,71.19,2987.6,2.55,72.1,0
546.25,175.21,2.7,75.08,2992.7,2.47,85.8,0
550.61,164.08,6.57,71.9,2910.0,1.69,88.1,1
541.78,165.47,3.7,56.13,2984.2,2.5,91.4,0
553.08,166.85,3.25,72.0,2979.9,2.23,84.6,0
554.0,161.73,10.04,84.89,2962.4,1.99,86.0,1
566.84,159.98,5.56,87.28,2979.6,1.32,63.7,0
532.61,175.64,2.42,63.67,2997.2,1.97,89.1,0
554.88,153.66,6.2,81.52,2959.3,1.73,72.1,0
541.85,166.98,3.18,68.45,3007.7,2.07,90.8,0
543.85,169.87,1.39,62.83,3032.7,2.24,100.0,0
528.45,173.13,2.53,56.6,3000.0,2.05,96.9,0
538.69,167.83,1.59,72.85,3000.7,2.42,95.4,0
532.26,172.76,3.42,67.45,2985.6,2.04,62.0,0
550.12,162.09,1.9,63.74,3033.5,1.99,67.9,0
528.44,174.65,2.33,61.98,2990.2,2.15,81.0,0
515.84,173.4,3.24,66.0,3004.0,2.09,90.0,0
564.71,163.41,8.72,69.48,2981.0,1.54,86.3,1
551.65,164.45,2.35,64.28,3007.1,1.94,93.6,0
549.96,172.46,1.72,66.28,3008.0,2.06,74.5,0
580.3,163.51,6.83,89.42,2995.2,1.27,58.1,1
569.53,155.43,8.04,92.72,2986.0,1.4,97.3,1
543.26,170.44,1.95,61.67,3002.5,2.11,75.2,0
540.99,167.37,1.7,65.61,3004.5,2.24,84.9,0
551.22,170.41,1.69,69.05,3037.9,2.47,72.0,0
555.41,169.36,7.31,90.55,2992.1,1.79,77.3,1
547.75,168.08,2.39,59.53,2974.6,2.19,75.4,0
547.42,167.71,1.61,71.94,3024.2,2.4,87.7,0
546.94,170.48,2.74,66.66,2978.0,2.17,87.5,0
563.44,160.51,8.63,76.25,3002.4,2.17,74.8,1
552.17,172.87,2.2,59.93,2987.8,2.18,76.5,0
554.92,154.37,7.28,85.97,2989.3,1.72,72.5,1
538.53,171.84,2.58,56.94,2976.7,2.21,80.8,0
555.13,172.12,2.48,65.93,2993.4,2.46,83.2,0
535.91,172.88,3.85,64.28,2994.9,2.15,100.0,0
546.84,158.59,3.47,66.09,2984.5,2.23,99.5,0
529.82,174.3,3.22,66.65,3008.2,2.42,80.0,0
546.35,178.76,3.54,62.35,2988.2,2.35,69.4,0
549.16,168.27,2.39,66.06,2987.1,2.06,96.2,0
535.61,172.01,3.61,60.8,2988.8,2.29,90.7,0
558.51,141.53,9.0,95.9,2947.4,1.4,60.4,1
564.6,161.72,7.57,77.34,2950.9,1.96,60.6,1
544.25,186.08,2.77,66.18,2967.7,2.29,86.7,0
547.77,163.84,7.38,72.93,2987.3,1.83,87.6,1
549.85,158.98,7.95,89.59,2928.8,1.89,78.6,1
551.45,172.72,3.47,55.84,2979.7,2.26,81.1,0
544.58,168.0,2.01,77.67,2999.4,2.17,77.9,0
541.96,178.48,4.42,66.05,3007.4,2.18,83.6,0
569.83,154.13,6.72,85.11,2947.8,1.82,66.0,1
548.52,163.52,4.0,66.44,2991.3,2.01,76.4,0
568.23,163.19,9.33,85.73,3008.7,1.13,58.3,1
583.2,149.71,7.36,85.36,2957.2,1.56,66.0,1
534.38,171.83,3.58,64.7,2984.2,2.24,87.1,0
538.49,165.53,3.66,67.11,3000.4,2.44,73.2,0
558.7,166.8,4.07,79.32,2987.8,1.85,87.6,0
567.8,151.95,9.81,92.48,2915.3,0.98,75.3,1
545.27,183.46,3.35,71.69,2998.6,2.39,87.5,0
556.21,165.62,2.15,59.06,3011.5,2.08,54.4,0
536.9,170.41,1.45,63.42,3003.5,2.08,74.2,0
534.15,178.53,3.24,69.6,3005.5,2.32,72.7,0
550.03,162.21,8.67,83.21,2960.5,1.37,71.4,1
546.08,167.62,2.92,68.5,2988.6,2.01,68.6,0
545.97,169.32,1.66,73.06,3001.8,2.06,71.1,0
529.68,178.13,2.31,59.58,2995.3,2.33,84.5,0
536.21,163.6,1.82,60.57,2971.4,2.5,87.1,0
558.49,143.11,11.12,87.87,2949.1,1.14,52.6,1
538.68,170.18,2.23,62.58,3011.6,2.56,93.1,0
546.91,162.47,1.54,62.45,3009.7,1.92,83.2,0
529.18,167.83,1.64,69.02,2997.6,2.31,72.8,0
550.39,170.82,2.68,65.99,3010.1,2.28,92.8,0
568.13,155.72,6.26,85.06,2968.2,1.68,83.1,0
585.64,158.06,9.63,93.48,2972.7,1.58,65.7,1
529.48,177.32,3.6,69.27,3004.1,2.67,94.8,0
529.07,171.89,2.61,59.53,3035.5,2.1,89.3,0
525.07,168.44,1.96,63.97,2991.2,1.99,79.5,0
544.1,170.47,1.93,69.96,3004.5,2.09,93.5,0
554.4,163.99,3.61,76.85,2987.6,2.21,67.8,0
587.72,154.24,9.19,93.84,2964.8,1.67,56.8,1
534.39,171.51,2.61,63.72,3011.9,2.26,100.0,0
554.22,169.12,2.45,61.29,2988.5,2.29,83.4,0
528.19,168.21,3.3,65.79,3007.6,1.55,82.7,0
531.58,174.04,2.25,74.11,3006.5,2.31,74.2,0
533.13,167.51,2.76,61.42,3009.7,1.98,88.8,0
573.62,149.69,6.08,88.97,2959.8,1.49,75.7,1
549.07,161.57,1.31,64.47,2981.0,2.44,73.2,0
552.46,170.55,4.17,63.25,3027.6,2.19,84.1,0
543.19,173.31,4.32,86.76,2967.1,1.81,90.2,0
563.35,160.19,7.83,96.29,2953.1,1.73,85.6,1
550.29,170.28,2.5,68.18,3023.6,2.5,90.9,0
573.63,161.98,9.38,97.19,2953.4,1.88,72.8,1
538.57,170.22,3.23,68.74,3013.9,2.36,86.1,0
539.88,173.48,2.6,70.51,3038.8,1.97,77.0,0
527.88,172.31,2.59,68.95,2961.0,2.41,95.8,0
528.93,173.83,4.52,62.13,2987.5,2.49,86.2,0
533.12,179.14,2.79,61.04,3000.7,1.91,89.3,0
558.87,160.61,6.9,74.6,2997.3,1.79,62.9,1
557.15,165.97,1.38,73.95,2978.5,2.34,75.2,0
523.45,176.31,1.37,61.55,2988.0,2.45,92.0,0
545.2,168.69,2.83,61.57,3016.7,2.42,86.2,0
541.85,164.02,1.21,66.04,2993.4,2.34,89.8,0
532.45,175.39,1.87,71.2,2999.8,1.8,92.3,0
562.13,163.03,3.0,62.84,3012.5,1.67,99.2,0
545.89,163.09,1.3,68.83,2973.3,1.97,84.1,0
529.65,168.99,1.46,59.8,2996.7,2.27,76.1,0
558.12,172.97,3.54,62.89,2997.2,2.28,66.1,0
559.69,169.88,3.48,77.53,2990.9,1.74,77.3,0
529.9,170.74,2.62,64.93,2983.7,2.02,87.4,0
559.81,158.31,7.21,91.03,2936.2,1.57,84.3,1
534.9,174.3,1.37,62.21,2997.9,2.33,97.7,0
546.77,165.49,3.31,67.49,3028.3,2.24,83.9,0
558.05,159.25,7.06,74.66,2963.7,1.86,81.0,1
525.12,168.88,3.1,80.7,2986.5,2.27,99.4,0
558.84,179.46,5.97,71.55,2962.6,1.77,55.4,0
538.73,178.01,4.04,62.73,2979.2,2.27,80.2,0
534.52,176.73,2.61,67.1,3001.2,2.03,89.1,0
536.56,170.49,1.8,70.72,3015.7,2.12,83.8,0
531.28,173.26,2.05,68.14,3000.1,2.14,76.4,0
550.41,163.76,2.31,66.31,2992.3,2.35,82.9,0
